,date,gender,births
1049,1970-05-13,M,5180
1050,1970-05-14,F,4788
1051,1970-05-14,M,5024
1052,1970-05-15,F,4920
1053,1970-05-15,M,5294
1054,1970-05-16,F,4306
1055,1970-05-16,M,4640
1056,1970-05-17,F,3826
1057,1970-05-17,M,4204
1058,1970-05-18,F,4842
1059,1970-05-18,M,5180
1060,1970-05-19,F,5100
1061,1970-05-19,M,5336
1062,1970-05-20,F,4950
1063,1970-05-20,M,5094
1064,1970-05-21,F,5036
1065,1970-05-21,M,5208
1066,1970-05-22,F,5010
1067,1970-05-22,M,5352
1068,1970-05-23,F,4684
1069,1970-05-23,M,4740
1070,1970-05-24,F,4256
1071,1970-05-24,M,4462
1072,1970-05-25,F,5028
1073,1970-05-25,M,5048
1074,1970-05-26,F,5104
1075,1970-05-26,M,5494
1076,1970-05-27,F,4770
1077,1970-05-27,M,5264
1078,1970-05-28,F,4850
1079,1970-05-28,M,5190
1080,1970-05-29,F,4758
1081,1970-05-29,M,5226
1082,1970-05-30,F,4318
1083,1970-05-30,M,4550
1084,1970-05-31,F,3950
1085,1970-05-31,M,4438
1088,1970-06-01,F,5118
1089,1970-06-01,M,5006
1090,1970-06-02,F,5242
1091,1970-06-02,M,5640
1092,1970-06-03,F,5036
1093,1970-06-03,M,5234
1094,1970-06-04,F,4760
1095,1970-06-04,M,5204
1096,1970-06-05,F,4818
1097,1970-06-05,M,5242
1098,1970-06-06,F,4756
1099,1970-06-06,M,4760
1100,1970-06-07,F,4086
1101,1970-06-07,M,4414
1102,1970-06-08,F,4770
1103,1970-06-08,M,5176
1104,1970-06-09,F,5236
1105,1970-06-09,M,5528
1106,1970-06-10,F,5058
1107,1970-06-10,M,5272
1108,1970-06-11,F,5146
1109,1970-06-11,M,5372
1110,1970-06-12,F,5194
1111,1970-06-12,M,5580
1112,1970-06-13,F,4414
1113,1970-06-13,M,4798
1114,1970-06-14,F,4230
1115,1970-06-14,M,4384
1116,1970-06-15,F,5038
1117,1970-06-15,M,5178
1118,1970-06-16,F,5308
1119,1970-06-16,M,5570
1120,1970-06-17,F,5108
1121,1970-06-17,M,5502
1122,1970-06-18,F,5180
1123,1970-06-18,M,5340
1124,1970-06-19,F,5080
1125,1970-06-19,M,5310
1126,1970-06-20,F,4768
1127,1970-06-20,M,4832
1128,1970-06-21,F,4106
1129,1970-06-21,M,4462
1130,1970-06-22,F,4970
1131,1970-06-22,M,5382
1132,1970-06-23,F,5156
1133,1970-06-23,M,5522
1134,1970-06-24,F,5298
1135,1970-06-24,M,5346
1136,1970-06-25,F,5088
1137,1970-06-25,M,5238
1138,1970-06-26,F,5158
1139,1970-06-26,M,5464
1140,1970-06-27,F,4720
1141,1970-06-27,M,4952
1142,1970-06-28,F,4342
1143,1970-06-28,M,4386
1144,1970-06-29,F,4996
1145,1970-06-29,M,5510
1146,1970-06-30,F,5494
1147,1970-06-30,M,5884
1152,1970-07-01,F,5376
1153,1970-07-01,M,5732
1154,1970-07-02,F,5370
1155,1970-07-02,M,5864
1156,1970-07-03,F,5078
1157,1970-07-03,M,5438
1158,1970-07-04,F,4608
1159,1970-07-04,M,4772
1160,1970-07-05,F,4492
1161,1970-07-05,M,4528
1162,1970-07-06,F,4910
1163,1970-07-06,M,5608
1164,1970-07-07,F,5358
1165,1970-07-07,M,5934
1166,1970-07-08,F,5298
1167,1970-07-08,M,5598
1168,1970-07-09,F,5224
1169,1970-07-09,M,5492
1170,1970-07-10,F,5226
1171,1970-07-10,M,5636
1172,1970-07-11,F,4566
1173,1970-07-11,M,5124
1174,1970-07-12,F,4606
1175,1970-07-12,M,4578
1176,1970-07-13,F,5086
1177,1970-07-13,M,5482
1178,1970-07-14,F,5620
1179,1970-07-14,M,6208
1180,1970-07-15,F,5430
1181,1970-07-15,M,5648
1182,1970-07-16,F,5318
1183,1970-07-16,M,5730
1184,1970-07-17,F,5334
1185,1970-07-17,M,5604
1186,1970-07-18,F,4856
1187,1970-07-18,M,5110
1188,1970-07-19,F,4590
1189,1970-07-19,M,4930
1190,1970-07-20,F,5348
1191,1970-07-20,M,5634
1192,1970-07-21,F,5506
1193,1970-07-21,M,5942
1194,1970-07-22,F,5138
1195,1970-07-22,M,5544
1196,1970-07-23,F,5340
1197,1970-07-23,M,5504
1198,1970-07-24,F,5312
1199,1970-07-24,M,5644
1200,1970-07-25,F,4786
1201,1970-07-25,M,5080
1202,1970-07-26,F,4508
1203,1970-07-26,M,4958
1204,1970-07-27,F,5370
1205,1970-07-27,M,5682
1206,1970-07-28,F,5752
1207,1970-07-28,M,6106
1208,1970-07-29,F,5556
1209,1970-07-29,M,5798
1210,1970-07-30,F,5302
1211,1970-07-30,M,5754
1212,1970-07-31,F,5502
1213,1970-07-31,M,5798
1216,1970-08-01,F,4966
1217,1970-08-01,M,5450
1218,1970-08-02,F,4480
1219,1970-08-02,M,4802
1220,1970-08-03,F,5420
1221,1970-08-03,M,5760
1222,1970-08-04,F,5346
1223,1970-08-04,M,5834
1224,1970-08-05,F,5332
1225,1970-08-05,M,5540
1226,1970-08-06,F,5308
1227,1970-08-06,M,5528
1228,1970-08-07,F,5376
1229,1970-08-07,M,5646
1230,1970-08-08,F,4914
1231,1970-08-08,M,5318
1232,1970-08-09,F,4628
1233,1970-08-09,M,4830
1234,1970-08-10,F,5178
1235,1970-08-10,M,5668
1236,1970-08-11,F,5554
1237,1970-08-11,M,6012
1238,1970-08-12,F,5522
1239,1970-08-12,M,5962
1240,1970-08-13,F,5350
1241,1970-08-13,M,5710
1242,1970-08-14,F,5656
1243,1970-08-14,M,5882
1244,1970-08-15,F,4916
1245,1970-08-15,M,5320
1246,1970-08-16,F,4766
1247,1970-08-16,M,4850
1248,1970-08-17,F,5404
1249,1970-08-17,M,5628
1250,1970-08-18,F,5510
1251,1970-08-18,M,6138
1252,1970-08-19,F,5402
1253,1970-08-19,M,5732
1254,1970-08-20,F,5340
1255,1970-08-20,M,5528
1256,1970-08-21,F,5448
1257,1970-08-21,M,5602
1258,1970-08-22,F,4720
1259,1970-08-22,M,5238
1260,1970-08-23,F,4494
1261,1970-08-23,M,4780
1262,1970-08-24,F,5198
1263,1970-08-24,M,5258
1264,1970-08-25,F,5566
1265,1970-08-25,M,5818
1266,1970-08-26,F,5560
1267,1970-08-26,M,5746
1268,1970-08-27,F,5146
1269,1970-08-27,M,5518
1270,1970-08-28,F,5460
1271,1970-08-28,M,5544
1272,1970-08-29,F,4802
1273,1970-08-29,M,5240
1274,1970-08-30,F,4396
1275,1970-08-30,M,4996
1276,1970-08-31,F,5528
1277,1970-08-31,M,5550
1280,1970-09-01,F,5506
1281,1970-09-01,M,5844
1282,1970-09-02,F,5256
1283,1970-09-02,M,5680
1284,1970-09-03,F,5366
1285,1970-09-03,M,5722
1286,1970-09-04,F,5574
1287,1970-09-04,M,5792
1288,1970-09-05,F,4982
1289,1970-09-05,M,5234
1290,1970-09-06,F,4542
1291,1970-09-06,M,4944
1292,1970-09-07,F,4658
1293,1970-09-07,M,4906
1294,1970-09-08,F,5444
1295,1970-09-08,M,5866
1296,1970-09-09,F,5740
1297,1970-09-09,M,6120
1298,1970-09-10,F,5540
1299,1970-09-10,M,6114
1300,1970-09-11,F,5640
1301,1970-09-11,M,5952
1302,1970-09-12,F,4960
1303,1970-09-12,M,5258
1304,1970-09-13,F,4750
1305,1970-09-13,M,4794
1306,1970-09-14,F,5432
1307,1970-09-14,M,5872
1308,1970-09-15,F,5806
1309,1970-09-15,M,6098
1310,1970-09-16,F,5558
1311,1970-09-16,M,6146
1312,1970-09-17,F,5636
1313,1970-09-17,M,5836
1314,1970-09-18,F,5606
1315,1970-09-18,M,5940
1316,1970-09-19,F,5134
1317,1970-09-19,M,5358
1318,1970-09-20,F,4922
1319,1970-09-20,M,5054
1320,1970-09-21,F,5558
1321,1970-09-21,M,6056
1322,1970-09-22,F,5986
1323,1970-09-22,M,6480
1324,1970-09-23,F,5666
1325,1970-09-23,M,6132
1326,1970-09-24,F,5574
1327,1970-09-24,M,5874
1328,1970-09-25,F,5750
1329,1970-09-25,M,6166
1330,1970-09-26,F,4992
1331,1970-09-26,M,5412
1332,1970-09-27,F,4800
1333,1970-09-27,M,5016
1334,1970-09-28,F,5642
1335,1970-09-28,M,5698
1336,1970-09-29,F,5706
1337,1970-09-29,M,5858
1338,1970-09-30,F,5416
1339,1970-09-30,M,5828
1344,1970-10-01,F,5364
1345,1970-10-01,M,5418
1346,1970-10-02,F,5514
1347,1970-10-02,M,5696
1348,1970-10-03,F,5116
1349,1970-10-03,M,5376
1350,1970-10-04,F,4544
1351,1970-10-04,M,4828
1352,1970-10-05,F,5450
1353,1970-10-05,M,5598
1354,1970-10-06,F,5786
1355,1970-10-06,M,5796
1356,1970-10-07,F,5404
1357,1970-10-07,M,5616
1358,1970-10-08,F,5418
1359,1970-10-08,M,5354
1360,1970-10-09,F,5528
1361,1970-10-09,M,5668
1362,1970-10-10,F,4824
1363,1970-10-10,M,4966
1364,1970-10-11,F,4440
1365,1970-10-11,M,4774
1366,1970-10-12,F,5438
1367,1970-10-12,M,5578
1368,1970-10-13,F,5530
1369,1970-10-13,M,5706
1370,1970-10-14,F,5376
1371,1970-10-14,M,5506
1372,1970-10-15,F,5180
1373,1970-10-15,M,5464
1374,1970-10-16,F,5156
1375,1970-10-16,M,5548
1376,1970-10-17,F,4580
1377,1970-10-17,M,4910
1378,1970-10-18,F,4380
1379,1970-10-18,M,4544
1380,1970-10-19,F,5028
1381,1970-10-19,M,5472
1382,1970-10-20,F,5506
1383,1970-10-20,M,5632
1384,1970-10-21,F,5282
1385,1970-10-21,M,5434
1386,1970-10-22,F,5002
1387,1970-10-22,M,5476
1388,1970-10-23,F,5158
1389,1970-10-23,M,5496
1390,1970-10-24,F,4618
1391,1970-10-24,M,4980
1392,1970-10-25,F,4458
1393,1970-10-25,M,4808
1394,1970-10-26,F,5092
1395,1970-10-26,M,5524
1396,1970-10-27,F,5634
1397,1970-10-27,M,5322
1398,1970-10-28,F,4844
1399,1970-10-28,M,5418
1400,1970-10-29,F,4964
1401,1970-10-29,M,5158
1402,1970-10-30,F,5198
1403,1970-10-30,M,5416
1404,1970-10-31,F,4730
1405,1970-10-31,M,4862
1408,1970-11-01,F,4588
1409,1970-11-01,M,4482
1410,1970-11-02,F,5102
1411,1970-11-02,M,5466
1412,1970-11-03,F,5446
1413,1970-11-03,M,5700
1414,1970-11-04,F,5148
1415,1970-11-04,M,5474
1416,1970-11-05,F,5120
1417,1970-11-05,M,5334
1418,1970-11-06,F,5294
1419,1970-11-06,M,5428
1420,1970-11-07,F,4674
1421,1970-11-07,M,4786
1422,1970-11-08,F,4366
1423,1970-11-08,M,4766
1424,1970-11-09,F,5226
1425,1970-11-09,M,5336
1426,1970-11-10,F,5610
1427,1970-11-10,M,5718
1428,1970-11-11,F,5272
1429,1970-11-11,M,5340
1430,1970-11-12,F,5098
1431,1970-11-12,M,5606
1432,1970-11-13,F,5390
1433,1970-11-13,M,5460
1434,1970-11-14,F,4822
1435,1970-11-14,M,5006
1436,1970-11-15,F,4514
1437,1970-11-15,M,4768
1438,1970-11-16,F,5184
1439,1970-11-16,M,5506
1440,1970-11-17,F,5346
1441,1970-11-17,M,5836
1442,1970-11-18,F,5274
1443,1970-11-18,M,5640
1444,1970-11-19,F,5324
1445,1970-11-19,M,5504
1446,1970-11-20,F,5440
1447,1970-11-20,M,5686
1448,1970-11-21,F,4862
1449,1970-11-21,M,5064
1450,1970-11-22,F,4332
1451,1970-11-22,M,4594
1452,1970-11-23,F,5158
1453,1970-11-23,M,5782
1454,1970-11-24,F,5514
1455,1970-11-24,M,5638
1456,1970-11-25,F,5182
1457,1970-11-25,M,5360
1458,1970-11-26,F,4274
1459,1970-11-26,M,4438
1460,1970-11-27,F,4880
1461,1970-11-27,M,5158
1462,1970-11-28,F,4732
1463,1970-11-28,M,4938
1464,1970-11-29,F,4474
1465,1970-11-29,M,4716
1466,1970-11-30,F,5402
1467,1970-11-30,M,5724
1472,1970-12-01,F,5530
1473,1970-12-01,M,5798
1474,1970-12-02,F,5514
1475,1970-12-02,M,5666
1476,1970-12-03,F,5110
1477,1970-12-03,M,5258
1478,1970-12-04,F,5296
1479,1970-12-04,M,5576
1480,1970-12-05,F,4710
1481,1970-12-05,M,4900
1482,1970-12-06,F,4480
1483,1970-12-06,M,4792
1484,1970-12-07,F,5252
1485,1970-12-07,M,5468
1486,1970-12-08,F,5402
1487,1970-12-08,M,5818
1488,1970-12-09,F,5190
1489,1970-12-09,M,5518
1490,1970-12-10,F,5192
1491,1970-12-10,M,5564
1492,1970-12-11,F,5224
1493,1970-12-11,M,5480
1494,1970-12-12,F,4948
1495,1970-12-12,M,5092
1496,1970-12-13,F,4550
1497,1970-12-13,M,4654
1498,1970-12-14,F,5438
1499,1970-12-14,M,5632
1500,1970-12-15,F,5682
1501,1970-12-15,M,6202
1502,1970-12-16,F,5484
1503,1970-12-16,M,6102
1504,1970-12-17,F,5442
1505,1970-12-17,M,5792
1506,1970-12-18,F,5728
1507,1970-12-18,M,5980
1508,1970-12-19,F,5092
1509,1970-12-19,M,5426
1510,1970-12-20,F,4586
1511,1970-12-20,M,4736
1512,1970-12-21,F,5494
1513,1970-12-21,M,5878
1514,1970-12-22,F,5308
1515,1970-12-22,M,5700
1516,1970-12-23,F,4854
1517,1970-12-23,M,5216
1518,1970-12-24,F,4532
1519,1970-12-24,M,4588
1520,1970-12-25,F,4130
1521,1970-12-25,M,4360
1522,1970-12-26,F,4560
1523,1970-12-26,M,4806
1524,1970-12-27,F,4506
1525,1970-12-27,M,4808
1526,1970-12-28,F,5658
1527,1970-12-28,M,5982
1528,1970-12-29,F,6204
1529,1970-12-29,M,6244
1530,1970-12-30,F,5820
1531,1970-12-30,M,6112
1532,1970-12-31,F,5568
1533,1970-12-31,M,5642
1536,1971-01-01,F,4214
1537,1971-01-01,M,4634
1538,1971-01-02,F,4460
1539,1971-01-02,M,4766
1540,1971-01-03,F,4288
1541,1971-01-03,M,4510
1542,1971-01-04,F,4868
1543,1971-01-04,M,5176
1544,1971-01-05,F,5012
1545,1971-01-05,M,5526
1546,1971-01-06,F,4848
1547,1971-01-06,M,5298
1548,1971-01-07,F,4974
1549,1971-01-07,M,5056
1550,1971-01-08,F,5182
1551,1971-01-08,M,5304
1552,1971-01-09,F,4564
1553,1971-01-09,M,4716
1554,1971-01-10,F,4480
1555,1971-01-10,M,4636
1556,1971-01-11,F,5310
1557,1971-01-11,M,5514
1558,1971-01-12,F,5382
1559,1971-01-12,M,5682
1560,1971-01-13,F,5118
1561,1971-01-13,M,5546
1562,1971-01-14,F,5030
1563,1971-01-14,M,5334
1564,1971-01-15,F,5212
1565,1971-01-15,M,5662
1566,1971-01-16,F,4648
1567,1971-01-16,M,4942
1568,1971-01-17,F,4400
1569,1971-01-17,M,4406
1570,1971-01-18,F,5340
1571,1971-01-18,M,5634
1572,1971-01-19,F,5542
1573,1971-01-19,M,5478
1574,1971-01-20,F,5176
1575,1971-01-20,M,5422
1576,1971-01-21,F,5104
1577,1971-01-21,M,5388
1578,1971-01-22,F,5176
1579,1971-01-22,M,5554
1580,1971-01-23,F,4778
1581,1971-01-23,M,5024
1582,1971-01-24,F,4340
1583,1971-01-24,M,4654
1584,1971-01-25,F,5280
1585,1971-01-25,M,5278
1586,1971-01-26,F,5424
1587,1971-01-26,M,5572
1588,1971-01-27,F,5096
1589,1971-01-27,M,5346
1590,1971-01-28,F,4910
1591,1971-01-28,M,5482
1592,1971-01-29,F,4944
1593,1971-01-29,M,5330
1594,1971-01-30,F,4700
1595,1971-01-30,M,5072
1596,1971-01-31,F,4474
1597,1971-01-31,M,4590
1600,1971-02-01,F,5056
1601,1971-02-01,M,5354
1602,1971-02-02,F,5120
1603,1971-02-02,M,5684
1604,1971-02-03,F,5048
1605,1971-02-03,M,5248
1606,1971-02-04,F,4872
1607,1971-02-04,M,5298
1608,1971-02-05,F,5280
1609,1971-02-05,M,5588
1610,1971-02-06,F,4572
1611,1971-02-06,M,4906
1612,1971-02-07,F,4402
1613,1971-02-07,M,4636
1614,1971-02-08,F,5018
1615,1971-02-08,M,5248
1616,1971-02-09,F,5170
1617,1971-02-09,M,5608
1618,1971-02-10,F,5210
1619,1971-02-10,M,5144
1620,1971-02-11,F,5020
1621,1971-02-11,M,5352
1622,1971-02-12,F,5310
1623,1971-02-12,M,5476
1624,1971-02-13,F,4524
1625,1971-02-13,M,4790
1626,1971-02-14,F,4446
1627,1971-02-14,M,4622
1628,1971-02-15,F,4928
1629,1971-02-15,M,5128
1630,1971-02-16,F,5178
1631,1971-02-16,M,5336
1632,1971-02-17,F,5062
1633,1971-02-17,M,5380
1634,1971-02-18,F,4970
1635,1971-02-18,M,5258
1636,1971-02-19,F,5040
1637,1971-02-19,M,5432
1638,1971-02-20,F,4596
1639,1971-02-20,M,4906
1640,1971-02-21,F,4388
1641,1971-02-21,M,4806
1642,1971-02-22,F,5148
1643,1971-02-22,M,5604
1644,1971-02-23,F,5358
1645,1971-02-23,M,5424
1646,1971-02-24,F,5194
1647,1971-02-24,M,5338
1648,1971-02-25,F,5008
1649,1971-02-25,M,5394
1650,1971-02-26,F,5276
1651,1971-02-26,M,5462
1652,1971-02-27,F,4690
1653,1971-02-27,M,4896
1654,1971-02-28,F,4388
1655,1971-02-28,M,4422
1661,1971-03-01,F,5036
1662,1971-03-01,M,5244
1663,1971-03-02,F,5016
1664,1971-03-02,M,5382
1665,1971-03-03,F,5312
1666,1971-03-03,M,5322
1667,1971-03-04,F,5092
1668,1971-03-04,M,5234
1669,1971-03-05,F,5020
1670,1971-03-05,M,5432
1671,1971-03-06,F,4660
1672,1971-03-06,M,4800
1673,1971-03-07,F,4380
1674,1971-03-07,M,4364
1675,1971-03-08,F,4854
1676,1971-03-08,M,5302
1677,1971-03-09,F,5142
1678,1971-03-09,M,5624
1679,1971-03-10,F,5066
1680,1971-03-10,M,5404
1681,1971-03-11,F,5010
1682,1971-03-11,M,5290
1683,1971-03-12,F,5092
1684,1971-03-12,M,5382
1685,1971-03-13,F,4602
1686,1971-03-13,M,4806
1687,1971-03-14,F,4336
1688,1971-03-14,M,4502
1689,1971-03-15,F,5132
1690,1971-03-15,M,5216
1691,1971-03-16,F,5050
1692,1971-03-16,M,5388
1693,1971-03-17,F,4970
1694,1971-03-17,M,5264
1695,1971-03-18,F,4780
1696,1971-03-18,M,5018
1697,1971-03-19,F,5082
1698,1971-03-19,M,5394
1699,1971-03-20,F,4554
1700,1971-03-20,M,4610
1701,1971-03-21,F,4222
1702,1971-03-21,M,4466
1703,1971-03-22,F,4812
1704,1971-03-22,M,5330
1705,1971-03-23,F,5030
1706,1971-03-23,M,5310
1707,1971-03-24,F,4844
1708,1971-03-24,M,4964
1709,1971-03-25,F,4894
1710,1971-03-25,M,5060
1711,1971-03-26,F,4772
1712,1971-03-26,M,5098
1713,1971-03-27,F,4282
1714,1971-03-27,M,4514
1715,1971-03-28,F,4228
1716,1971-03-28,M,4444
1717,1971-03-29,F,4918
1718,1971-03-29,M,5302
1719,1971-03-30,F,5160
1720,1971-03-30,M,5256
1721,1971-03-31,F,4966
1722,1971-03-31,M,5258
1725,1971-04-01,F,4818
1726,1971-04-01,M,4938
1727,1971-04-02,F,5020
1728,1971-04-02,M,5246
1729,1971-04-03,F,4256
1730,1971-04-03,M,4620
1731,1971-04-04,F,4090
1732,1971-04-04,M,4244
1733,1971-04-05,F,4940
1734,1971-04-05,M,5042
1735,1971-04-06,F,5054
1736,1971-04-06,M,5388
1737,1971-04-07,F,4790
1738,1971-04-07,M,4956
1739,1971-04-08,F,4822
1740,1971-04-08,M,4940
1741,1971-04-09,F,4702
1742,1971-04-09,M,5054
1743,1971-04-10,F,4116
1744,1971-04-10,M,4546
1745,1971-04-11,F,3900
1746,1971-04-11,M,4190
1747,1971-04-12,F,4650
1748,1971-04-12,M,5056
1749,1971-04-13,F,4930
1750,1971-04-13,M,5366
1751,1971-04-14,F,4814
1752,1971-04-14,M,5130
1753,1971-04-15,F,4666
1754,1971-04-15,M,4944
1755,1971-04-16,F,4850
1756,1971-04-16,M,5084
1757,1971-04-17,F,4376
1758,1971-04-17,M,4538
1759,1971-04-18,F,3986
1760,1971-04-18,M,4194
1761,1971-04-19,F,4962
1762,1971-04-19,M,4956
1763,1971-04-20,F,4874
1764,1971-04-20,M,5398
1765,1971-04-21,F,4880
1766,1971-04-21,M,5068
1767,1971-04-22,F,4708
1768,1971-04-22,M,5004
1769,1971-04-23,F,4698
1770,1971-04-23,M,5086
1771,1971-04-24,F,4248
1772,1971-04-24,M,4590
1773,1971-04-25,F,3808
1774,1971-04-25,M,4176
1775,1971-04-26,F,4800
1776,1971-04-26,M,5156
1777,1971-04-27,F,5082
1778,1971-04-27,M,5390
1779,1971-04-28,F,4714
1780,1971-04-28,M,4950
1781,1971-04-29,F,4658
1782,1971-04-29,M,5054
1783,1971-04-30,F,4758
1784,1971-04-30,M,4994
1789,1971-05-01,F,4312
1790,1971-05-01,M,4514
1791,1971-05-02,F,3884
1792,1971-05-02,M,4026
1793,1971-05-03,F,4560
1794,1971-05-03,M,4812
1795,1971-05-04,F,4660
1796,1971-05-04,M,5180
1797,1971-05-05,F,4474
1798,1971-05-05,M,4836
1799,1971-05-06,F,4354
1800,1971-05-06,M,4802
1801,1971-05-07,F,4808
1802,1971-05-07,M,4946
1803,1971-05-08,F,4228
1804,1971-05-08,M,4382
1805,1971-05-09,F,4080
1806,1971-05-09,M,4178
1807,1971-05-10,F,4688
1808,1971-05-10,M,4948
1809,1971-05-11,F,4756
1810,1971-05-11,M,5244
1811,1971-05-12,F,4724
1812,1971-05-12,M,4994
1813,1971-05-13,F,4592
1814,1971-05-13,M,4810
1815,1971-05-14,F,4574
1816,1971-05-14,M,5080
1817,1971-05-15,F,4040
1818,1971-05-15,M,4384
1819,1971-05-16,F,3862
1820,1971-05-16,M,4070
1821,1971-05-17,F,4726
1822,1971-05-17,M,5070
1823,1971-05-18,F,5108
1824,1971-05-18,M,5234
1825,1971-05-19,F,4750
1826,1971-05-19,M,5068
1827,1971-05-20,F,4658
1828,1971-05-20,M,4910
1829,1971-05-21,F,4650
1830,1971-05-21,M,4830
1831,1971-05-22,F,4090
1832,1971-05-22,M,4290
1833,1971-05-23,F,3734
1834,1971-05-23,M,4088
1835,1971-05-24,F,4754
1836,1971-05-24,M,5044
1837,1971-05-25,F,4984
1838,1971-05-25,M,5250
1839,1971-05-26,F,4616
1840,1971-05-26,M,5006
1841,1971-05-27,F,4770
1842,1971-05-27,M,4782
1843,1971-05-28,F,4750
1844,1971-05-28,M,5026
1845,1971-05-29,F,4222
1846,1971-05-29,M,4370
1847,1971-05-30,F,3770
1848,1971-05-30,M,4114
1849,1971-05-31,F,3946
1850,1971-05-31,M,4478
1853,1971-06-01,F,4852
1854,1971-06-01,M,5060
1855,1971-06-02,F,4720
1856,1971-06-02,M,5106
1857,1971-06-03,F,4812
1858,1971-06-03,M,5120
1859,1971-06-04,F,5114
1860,1971-06-04,M,5214
1861,1971-06-05,F,4310
1862,1971-06-05,M,4634
1863,1971-06-06,F,4168
1864,1971-06-06,M,4194
1865,1971-06-07,F,4624
1866,1971-06-07,M,5156
1867,1971-06-08,F,5008
1868,1971-06-08,M,5024
1869,1971-06-09,F,4778
1870,1971-06-09,M,5054
1871,1971-06-10,F,4616
1872,1971-06-10,M,4808
1873,1971-06-11,F,4742
1874,1971-06-11,M,5072
1875,1971-06-12,F,4504
1876,1971-06-12,M,4320
1877,1971-06-13,F,3984
1878,1971-06-13,M,4112
1879,1971-06-14,F,4754
1880,1971-06-14,M,5056
1881,1971-06-15,F,4704
1882,1971-06-15,M,5234
1883,1971-06-16,F,4756
1884,1971-06-16,M,4994
1885,1971-06-17,F,4692
1886,1971-06-17,M,4696
1887,1971-06-18,F,5072
1888,1971-06-18,M,4872
1889,1971-06-19,F,4282
1890,1971-06-19,M,4420
1891,1971-06-20,F,4062
1892,1971-06-20,M,4132
1893,1971-06-21,F,4768
1894,1971-06-21,M,4952
1895,1971-06-22,F,5026
1896,1971-06-22,M,5096
1897,1971-06-23,F,4602
1898,1971-06-23,M,4998
1899,1971-06-24,F,4740
1900,1971-06-24,M,4944
1901,1971-06-25,F,5024
1902,1971-06-25,M,5262
1903,1971-06-26,F,4316
1904,1971-06-26,M,4620
1905,1971-06-27,F,3950
1906,1971-06-27,M,4100
1907,1971-06-28,F,4840
1908,1971-06-28,M,5146
1909,1971-06-29,F,5000
1910,1971-06-29,M,5132
1911,1971-06-30,F,4960
1912,1971-06-30,M,5166
1916,1971-07-01,F,4906
1917,1971-07-01,M,5224
1918,1971-07-02,F,4812
1919,1971-07-02,M,5202
1920,1971-07-03,F,4308
1921,1971-07-03,M,4388
1922,1971-07-04,F,3898
1923,1971-07-04,M,4228
1924,1971-07-05,F,4154
1925,1971-07-05,M,4492
1926,1971-07-06,F,5058
1927,1971-07-06,M,5122
1928,1971-07-07,F,5172
1929,1971-07-07,M,5370
1930,1971-07-08,F,4982
1931,1971-07-08,M,5194
1932,1971-07-09,F,4948
1933,1971-07-09,M,5548
1934,1971-07-10,F,4396
1935,1971-07-10,M,4764
1936,1971-07-11,F,4116
1937,1971-07-11,M,4358
1938,1971-07-12,F,4710
1939,1971-07-12,M,5218
1940,1971-07-13,F,5008
1941,1971-07-13,M,5498
1942,1971-07-14,F,5090
1943,1971-07-14,M,5404
1944,1971-07-15,F,4900
1945,1971-07-15,M,5164
1946,1971-07-16,F,4990
1947,1971-07-16,M,5560
1948,1971-07-17,F,4488
1949,1971-07-17,M,4936
1950,1971-07-18,F,4142
1951,1971-07-18,M,4466
1952,1971-07-19,F,4828
1953,1971-07-19,M,5146
1954,1971-07-20,F,4996
1955,1971-07-20,M,5464
1956,1971-07-21,F,4906
1957,1971-07-21,M,5508
1958,1971-07-22,F,4930
1959,1971-07-22,M,5334
1960,1971-07-23,F,5146
1961,1971-07-23,M,5394
1962,1971-07-24,F,4510
1963,1971-07-24,M,4944
1964,1971-07-25,F,4120
1965,1971-07-25,M,4530
1966,1971-07-26,F,5030
1967,1971-07-26,M,5226
1968,1971-07-27,F,5328
1969,1971-07-27,M,5458
1970,1971-07-28,F,5034
1971,1971-07-28,M,5296
1972,1971-07-29,F,4974
1973,1971-07-29,M,5300
1974,1971-07-30,F,5218
1975,1971-07-30,M,5354
1976,1971-07-31,F,4512
1977,1971-07-31,M,4796
1980,1971-08-01,F,4286
1981,1971-08-01,M,4288
1982,1971-08-02,F,5038
1983,1971-08-02,M,5286
1984,1971-08-03,F,5222
1985,1971-08-03,M,5718
1986,1971-08-04,F,5134
1987,1971-08-04,M,5398
1988,1971-08-05,F,5024
1989,1971-08-05,M,4956
1990,1971-08-06,F,5046
1991,1971-08-06,M,5212
1992,1971-08-07,F,4644
1993,1971-08-07,M,4804
1994,1971-08-08,F,4438
1995,1971-08-08,M,4666
1996,1971-08-09,F,5012
1997,1971-08-09,M,5324
1998,1971-08-10,F,5314
1999,1971-08-10,M,5850
2000,1971-08-11,F,5118
2001,1971-08-11,M,5728
2002,1971-08-12,F,5050
2003,1971-08-12,M,5232
2004,1971-08-13,F,5092
2005,1971-08-13,M,5276
2006,1971-08-14,F,4678
2007,1971-08-14,M,4942
2008,1971-08-15,F,4414
2009,1971-08-15,M,4422
2010,1971-08-16,F,5032
2011,1971-08-16,M,5146
2012,1971-08-17,F,5128
2013,1971-08-17,M,5498
2014,1971-08-18,F,5090
2015,1971-08-18,M,5352
2016,1971-08-19,F,5118
2017,1971-08-19,M,5268
2018,1971-08-20,F,5236
2019,1971-08-20,M,5634
2020,1971-08-21,F,4788
2021,1971-08-21,M,4866
2022,1971-08-22,F,4296
